Left Joystick X,Left Joystick Y,Left Trigger,Left Bumper,Right Joystick X,Right Joystick Y,Right Trigger,Right Bumper,A Button,B Button,X Button,Y Button,Back Button,Start Button
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0670166015625,-0.0087890625,0.0,0.0,0.004974365234375,0.071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
