time,jpos0,jpos1,jpos2,jpos3,jpos4,jpos5,jpos6,jpos7,jpos8,jpos9,jpos10,jpos11,jpos12,jpos13,jpos14,jpos15,runlevel,sublevel,last_seq,type0,type1,pos0,pos1,pos2,pos3,pos4,pos5,ori0,ori1,ori2,ori3,ori4,ori5,ori6,ori7,ori8,ori9,ori10,ori11,ori12,ori13,ori14,ori15,ori16,ori17,ori_d0,ori_d1,ori_d2,ori_d3,ori_d4,ori_d5,ori_d6,ori_d7,ori_d8,ori_d9,ori_d10,ori_d11,ori_d12,ori_d13,ori_d14,ori_d15,ori_d16,ori_d17,pos_d0,pos_d1,pos_d2,pos_d3,pos_d4,pos_d5,encVals0,encVals1,encVals2,encVals3,encVals4,encVals5,encVals6,encVals7,encVals8,encVals9,encVals10,encVals11,encVals12,encVals13,encVals14,encVals15,dac_vals0,dac_vals1,dac_vals2,dac_vals3,dac_vals4,dac_vals5,dac_vals6,dac_vals7,dac_vals8,dac_vals9,dac_vals10,dac_vals11,dac_vals12,dac_vals13,dac_vals14,dac_vals15,Tau0,Tau1,Tau2,Tau3,Tau4,Tau5,Tau6,Tau7,Tau8,Tau9,Tau10,Tau11,Tau12,Tau13,Tau14,Tau15,mpos0,mpos1,mpos2,mpos3,mpos4,mpos5,mpos6,mpos7,mpos8,mpos9,mpos10,mpos11,mpos12,mpos13,mpos14,mpos15,mvel0,mvel1,mvel2,mvel3,mvel4,mvel5,mvel6,mvel7,mvel8,mvel9,mvel10,mvel11,mvel12,mvel13,mvel14,mvel15,jvel0,jvel1,jvel2,jvel3,jvel4,jvel5,jvel6,jvel7,jvel8,jvel9,jvel10,jvel11,jvel12,jvel13,jvel14,jvel15,jpos_d0,jpos_d1,jpos_d2,jpos_d3,jpos_d4,jpos_d5,jpos_d6,jpos_d7,jpos_d8,jpos_d9,jpos_d10,jpos_d11,jpos_d12,jpos_d13,jpos_d14,jpos_d15,grasp_d0,grasp_d1,grasp_d2,grasp_d3,grasp_d4,grasp_d5,grasp_d6,grasp_d7,grasp_d8,grasp_d9,grasp_d10,grasp_d11,grasp_d12,grasp_d13,grasp_d14,grasp_d15,encoffsets0,encoffsets1,encoffsets2,encoffsets3,encoffsets4,encoffsets5,encoffsets6,encoffsets7,encoffsets8,encoffsets9,encoffsets10,encoffsets11,encoffsets12,encoffsets13,encoffsets14,encoffsets15,jac_vel0,jac_vel1,jac_vel2,jac_vel3,jac_vel4,jac_vel5,jac_vel6,jac_vel7,jac_vel8,jac_vel9,jac_vel10,jac_vel11,jac_f0,jac_f1,jac_f2,jac_f3,jac_f4,jac_f5,jac_f6,jac_f7,jac_f8,jac_f9,jac_f10,jac_f11
1698698819.7928567,1.054335117340088,1.8858431577682495,-0.029829369857907295,0.0,0.7854361534118652,-2.5107103063248815e-09,0.5000005960464478,0.5000005960464478,1.051753044128418,1.8335448503494263,-0.029747599735856056,0.0,0.7854316830635071,8.679331919836386e-09,-0.49997812509536743,-0.4999781847000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.728578677619225e-07,1.0922281035163905e-07,2.0442541881493526e-08,0.0,-0.00019228823657613248,1.5283504239960166e-08,-2.9368948162300512e-06,-3.005359985763789e-06,4.92492063131067e-07,-5.5462182899645995e-06,2.6711161282833018e-08,0.0,-0.00016982019587885588,-5.323059326656221e-08,-0.00011091570922872052,-0.00011049092427128926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698819.9551196,1.054335117340088,1.8858431577682495,-0.029829367995262146,0.0,0.7854136228561401,-8.373617355061924e-10,0.5000002384185791,0.5000002384185791,1.0517531633377075,1.833544373512268,-0.029747596010565758,0.0,0.7854152321815491,3.797135939009877e-09,-0.4999888837337494,-0.4999889135360718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.546985283264803e-07,4.432809674881355e-08,8.293108422208206e-09,0.0,-7.81233175075613e-05,5.283620208018647e-09,-1.1952234899581526e-06,-1.2125834700782434e-06,2.5061908104362374e-07,-2.8232527711224975e-06,1.3577516000395917e-08,0.0,-8.641713066026568e-05,-2.3944934923747496e-08,-5.6419314205413684e-05,-5.623145989375189e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698820.116435,1.0543352365493774,1.8858431577682495,-0.029829366132616997,0.0,0.7854056358337402,-3.3409888744451166e-10,0.5000001192092896,0.5000001192092896,1.0517531633377075,1.8335440158843994,-0.029747596010565758,0.0,0.7854049205780029,1.1684293532709944e-09,-0.4999955892562866,-0.4999955892562866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7171939248328272e-07,2.1438584241195713e-08,4.009446108454995e-09,0.0,-3.7815501855220646e-05,2.1964452479039664e-09,-5.793306172563462e-07,-5.836599825670419e-07,9.930412403491573e-08,-1.1191606290594791e-06,5.371615152682807e-09,0.0,-3.424108581384644e-05,-7.782527511324133e-09,-2.2342646843753755e-05,-2.2283575162873603e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698820.2800887,1.0543352365493774,1.8858431577682495,-0.029829366132616997,0.0,0.7854010462760925,-9.305475140441999e-11,0.5000000596046448,0.5000000596046448,1.0517531633377075,1.8335438966751099,-0.02974759414792061,0.0,0.7854016423225403,4.698852418272281e-10,-0.4999977648258209,-0.4999977648258209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.637566229983349e-08,8.275602425555917e-09,1.5470285052998634e-09,0.0,-1.4613897292292677e-05,6.659565121580613e-10,-2.2428028501053632e-07,-2.23891944983734e-07,5.0533888185100295e-08,-5.696986704606388e-07,2.7304338789946314e-09,0.0,-1.7424408724764362e-05,-3.3276066346843436e-09,-1.1364996680640616e-05,-1.1340635865053628e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698820.4435754,1.0543352365493774,1.8858431577682495,-0.029829366132616997,0.0,0.7853995561599731,-3.0493517433338724e-11,0.5,0.5,1.0517531633377075,1.8335437774658203,-0.02974759414792061,0.0,0.7853995561599731,1.185366110822983e-10,-0.49999910593032837,-0.49999910593032837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.134035253538059e-08,3.90336651889811e-09,7.294505555144326e-10,0.0,-6.899051186337601e-06,2.4637186735176897e-10,-1.0602794020542206e-07,-1.0507675085591472e-07,2.0023405156166518e-08,-2.2583340353321546e-07,1.0802247984997848e-09,0.0,-6.904079327796353e-06,-9.752815222086042e-10,-4.500657723838231e-06,-4.494098448049044e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698820.6059217,1.0543352365493774,1.8858431577682495,-0.029829366132616997,0.0,0.7853987812995911,-6.174488437898917e-12,0.5,0.5,1.0517531633377075,1.8335437774658203,-0.02974759414792061,0.0,0.7853988409042358,3.00913148565396e-11,-0.4999995827674866,-0.4999995827674866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3058221171036166e-08,1.624433920710544e-09,3.033982787226108e-10,0.0,-2.873976882256102e-06,6.956830944648829e-11,-4.4240412222507075e-08,-4.3471050759080754e-08,9.452616467342523e-09,-1.0664926719528012e-07,5.092981592014212e-10,0.0,-3.259248387621483e-06,-3.290976380299071e-10,-2.1236953671177616e-06,-2.121781562891556e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698820.76652,1.0543352365493774,1.8858431577682495,-0.029829366132616997,0.0,0.7853984832763672,-5.796535126889601e-13,0.5,0.5,1.0517531633377075,1.8335437774658203,-0.02974759414792061,0.0,0.7853984236717224,-3.728554466043976e-13,-0.4999998211860657,-0.4999998211860657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.646150296774067e-09,8.259171124791465e-10,1.5422593757641323e-10,0.0,-1.4625279618485365e-06,2.2338880745209622e-11,-2.2541390976016373e-08,-2.2003598942887947e-08,3.8403058510994015e-09,-4.3347327505216526e-08,2.0658891264346835e-10,0.0,-1.3241326541901799e-06,-6.993759738005423e-11,-8.623261464890675e-07,-8.621250913165568e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698820.9282122,1.0543352365493774,1.8858431577682495,-0.029829366132616997,0.0,0.7853983044624329,1.152424835247634e-12,0.5,0.5,1.0517531633377075,1.8335437774658203,-0.02974759414792061,0.0,0.7853983044624329,-5.086614723176508e-12,-0.49999991059303284,-0.49999991059303284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.700728529703156e-09,3.354205801997523e-10,6.25444140922582e-11,0.0,-5.941992640146054e-07,2.078692036208696e-12,-9.173395376649296e-09,-8.875766788207784e-09,1.858868614590392e-09,-2.098898832514351e-08,9.988676552552533e-11,0.0,-6.409284196706722e-07,-8.832824228977021e-12,-4.17215517245495e-07,-4.1734259070835833e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698821.0901613,1.0543352365493774,1.8858431577682495,-0.029829366132616997,0.0,0.7853982448577881,1.0907354663566848e-12,0.5,0.5,1.0517531633377075,1.8335437774658203,-0.02974759414792061,0.0,0.7853982448577881,-4.8747603176302334e-12,-0.4999999701976776,-0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2752909839264248e-09,1.581845765485923e-10,2.952707522929643e-11,0.0,-2.805145413731225e-07,-1.7302685976702814e-12,-4.336819792172264e-09,-4.164935063499797e-09,9.225953334635051e-10,-1.042028685560581e-08,4.950345688925495e-11,0.0,-3.1809275924388203e-07,7.626707425323342e-12,-2.0697713409845164e-07,-2.0714763593332464e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698821.2576718,1.0543352365493774,1.8858431577682495,-0.029829366132616997,0.0,0.7853981852531433,6.985484781764362e-13,0.5,0.5,1.0517531633377075,1.8335437774658203,-0.02974759414792061,0.0,0.7853981852531433,-3.069709200373416e-12,-0.4999999701976776,-0.4999999701976776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.052847029674012e-10,6.266098750984384e-11,1.166289287368727e-11,0.0,-1.1115191256294565e-07,-2.20777281005613e-12,-1.7211343461553952e-09,-1.638200686215896e-09,3.4776626023358403e-10,-3.929212510911384e-09,1.864342014101794e-11,0.0,-1.1988628045855876e-07,8.961436627485941e-12,-7.796226242362536e-08,-7.808237256767825e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698698821.4192932,1.0543352365493774,1.8858431577682495,-0.029829366132616997,0.0,0.7853981852531433,4.545098835056355e-13,0.5,0.5,1.0517531633377075,1.8335437774658203,-0.02974759414792061,0.0,0.7853981852531433,-2.0299567148746034e-12,-0.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5721647034515627e-10,3.19300141882195e-11,5.93275428784068e-12,0.0,-5.656388779584631e-08,-1.6959354927348347e-12,-8.769429626909186e-10,-8.290479414085894e-10,1.814992600657206e-10,-2.050803971087589e-09,9.699879788271915e-12,0.0,-6.255294238144415e-08,6.980004681883534e-12,-4.066212966336025e-08,-4.074475157267443e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
