Left Joystick X,Left Joystick Y,Left Trigger,Left Bumper,Right Joystick X,Right Joystick Y,Right Trigger,Right Bumper,A Button,B Button,X Button,Y Button,Back Button,Start Button
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.069671630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.087188720703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,-0.030731201171875,0.0,0.0,0.02337646484375,0.0953369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,0.002471923828125,0.0,0.0,0.02337646484375,0.0953369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,0.043243408203125,0.0,0.0,0.02337646484375,0.0953369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,0.048126220703125,0.0,0.0,0.02337646484375,0.0953369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.067474365234375,0.048126220703125,0.0,0.0,0.02337646484375,0.0953369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
